,coolant,stator_winding,ambient,stator_tooth,stator_yoke,pm,torque
30,18.994611740112305,19.05853080749512,19.85130882263184,18.283918380737305,18.314149856567383,24.430776596069336,23.393009185791016
31,18.994813919067383,19.049341201782227,19.85111427307129,18.28050422668457,18.312969207763672,24.36547088623047,26.759754180908203
32,18.97593688964844,19.052419662475582,19.850975036621094,18.27701568603516,18.315900802612305,24.285898208618164,29.104347229003903
33,18.94110679626465,19.081937789916992,19.850873947143555,18.276365280151367,18.314189910888672,24.26473617553711,30.66880989074707
34,18.910120010375977,19.080291748046875,19.850801467895508,18.277559280395508,18.3079833984375,24.372970581054688,32.56956481933594
35,18.874515533447266,19.053178787231445,19.850749969482425,18.28554916381836,18.318531036376957,24.45832061767578,37.01316452026367
36,18.846973419189453,19.06388664245605,19.8507137298584,18.322242736816406,18.33513069152832,24.38848876953125,40.28695297241211
37,18.823898315429688,19.151784896850582,19.85068702697754,18.35211563110352,18.35504531860352,24.40505599975586,42.57666015625
38,18.79880142211914,19.26878929138184,19.85066795349121,18.354576110839844,18.368284225463867,24.35106086730957,44.24040222167969
39,18.78588104248047,19.328466415405277,19.85065460205078,18.364187240600582,18.377105712890625,24.31991958618164,45.470333099365234
40,18.79399871826172,19.36583709716797,19.850645065307617,18.354745864868164,18.403942108154297,24.372678756713867,46.2697868347168
41,18.818294525146484,19.408445358276367,19.85063743591309,18.339622497558597,18.428401947021484,24.45685386657715,46.89150619506836
42,18.82773208618164,19.49983787536621,19.85063362121582,18.368310928344727,18.44218063354492,24.49435043334961,47.29391098022461
43,18.83812522888184,19.522172927856445,19.850629806518555,18.395814895629883,18.44553565979004,24.567909240722656,47.62765502929688
44,18.877582550048828,19.47428703308105,19.85062599182129,18.418975830078125,18.446313858032227,24.63211250305176,47.85958862304688
45,18.936710357666016,19.48499298095703,19.850624084472656,18.484394073486328,18.44729804992676,24.708045959472656,48.02729797363281
46,18.9687614440918,19.56229782104492,19.850624084472656,18.54539680480957,18.443952560424805,24.72052001953125,48.115848541259766
47,18.98303604125977,19.638391494750977,19.850622177124023,18.610069274902344,18.44872283935547,24.72442054748535,48.204627990722656
48,18.99272918701172,19.692073822021484,19.850622177124023,18.69973945617676,18.454891204833984,24.73588180541992,48.18384552001953
49,19.007471084594727,19.737016677856445,19.850622177124023,18.77998924255371,18.458534240722656,24.746356964111328,48.34700012207031
50,19.02474594116211,19.76922035217285,19.85062026977539,18.85722923278809,18.46211051940918,24.85456085205078,48.404544830322266
51,19.035802841186523,19.792293548583984,19.85062026977539,18.9237060546875,18.461320877075195,24.89683151245117,48.50986099243164
52,19.015974044799805,19.82242202758789,19.85062026977539,18.96208381652832,18.49074363708496,24.881637573242188,48.54697036743164
53,18.96730613708496,19.874452590942383,19.85062026977539,18.98374938964844,18.52867889404297,24.887523651123047,48.53339767456055
54,18.93075561523437,19.98326873779297,19.85062026977539,19.01928329467773,18.54282760620117,24.935457229614254,48.466102600097656
55,18.891033172607425,20.14957427978516,19.85062026977539,19.04203224182129,18.56760025024414,24.98430633544922,48.440162658691406
56,18.847352981567383,20.39146614074707,19.85062026977539,19.054651260375977,18.588886260986328,25.06441116333008,48.3516960144043
57,18.81692314147949,20.70502281188965,19.85062026977539,19.089569091796875,18.609140396118164,25.091392517089844,48.38402557373047
58,18.790048599243164,20.90047645568848,19.85062026977539,19.175922393798828,18.621814727783203,25.134544372558597,48.38375854492188
59,18.77593040466309,21.030183792114254,19.85062026977539,19.24765014648437,18.62425422668457,25.1438045501709,48.3618049621582
60,18.786380767822266,21.160490036010746,19.85062026977539,19.29424476623535,18.629547119140625,25.193220138549805,48.36323547363281
61,18.812545776367188,21.267539978027344,19.85062026977539,19.372358322143555,18.63735580444336,25.221752166748047,48.35036849975586
62,18.834821701049805,21.488279342651367,19.85062026977539,19.466169357299805,18.657835006713867,25.26532745361328,48.39472198486328
63,18.84308242797852,21.7503662109375,19.85062026977539,19.548171997070312,18.70764923095703,25.305328369140625,48.40420150756836
64,18.865236282348636,21.953920364379883,19.85062026977539,19.60890388488769,18.77098274230957,25.348220825195312,48.38418960571289
65,18.90862274169922,22.152219772338867,19.85062026977539,19.651376724243164,18.817768096923828,25.35770034790039,48.39691162109375
66,18.946422576904297,22.362106323242188,19.85062026977539,19.69723129272461,18.85618019104004,25.376012802124023,48.343074798583984
67,18.974166870117188,22.575307846069336,19.85062026977539,19.737548828125,18.89439392089844,25.415790557861328,48.420318603515625
68,18.993236541748047,22.79669570922852,19.85062026977539,19.766977310180664,18.91415023803711,25.498889923095703,48.39601516723633
69,19.00711250305176,23.04731559753418,19.85062026977539,19.78999137878418,18.931915283203125,25.600404739379883,48.37667465209961
70,19.020980834960938,23.255746841430664,19.85062026977539,19.807178497314453,18.944040298461918,25.66279602050781,48.36834335327149
71,19.01303482055664,23.34762954711914,19.85062026977539,19.81949234008789,18.96158790588379,25.6594352722168,48.37695693969727
72,18.98466110229492,23.3808536529541,19.85062026977539,19.82831573486328,18.994688034057617,25.68253326416016,48.40718078613281
73,18.95289421081543,23.424766540527344,19.85062026977539,19.83463859558105,19.0334587097168,25.713926315307617,48.38267135620117
74,18.905672073364254,23.50649070739746,19.85062026977539,19.839168548583984,19.05862808227539,25.771413803100582,48.48284149169922
75,18.861948013305664,23.702577590942383,19.85062026977539,19.84241485595703,19.07592010498047,25.83928680419922,48.46073532104492
76,18.832420349121094,23.950462341308597,19.85062026977539,19.844741821289062,19.09436798095703,25.880931854248047,48.39451599121094
77,18.80834579467773,24.162813186645508,19.85062026977539,19.846406936645508,19.106937408447266,25.932897567749023,48.431114196777344
78,18.78609848022461,24.37574577331543,19.85062026977539,19.84760093688965,19.130859375,25.896507263183597,48.37857055664063
79,18.77888298034668,24.53831672668457,19.85062026977539,19.84845733642578,19.14937210083008,25.844209671020508,48.41249465942383
80,18.78165435791016,24.648727416992188,19.85062026977539,19.90829086303711,19.16798591613769,25.91022491455078,48.42960739135742
81,18.80059051513672,24.719297409057617,19.85062026977539,19.925331115722656,19.184419631958008,25.99282455444336,48.35683059692383
82,18.82907485961914,24.828344345092773,19.85062026977539,19.98311233520508,19.204057693481445,26.006126403808597,48.37440490722656
83,18.84478187561035,24.977962493896484,19.85062026977539,20.147375106811523,19.223960876464844,26.033472061157227,48.35701751708984
84,18.882200241088867,25.06825828552246,19.85062026977539,20.2703800201416,19.246591567993164,26.09258079528809,48.33122253417969
85,18.93942070007324,25.130290985107425,19.85062026977539,20.33660697937012,19.259923934936523,26.13123321533203,48.41606903076172
86,18.98342514038086,25.296525955200195,19.85062026977539,20.56110191345215,19.267772674560547,26.212135314941406,48.46357345581055
87,19.01854705810547,25.45828056335449,19.85062026977539,20.829177856445312,19.300079345703125,26.298250198364254,48.40291213989258
88,19.03207778930664,25.54686164855957,19.85062026977539,21.02852249145508,19.321447372436523,26.30823516845703,48.29776763916016
89,19.03107261657715,25.64108657836914,19.85062026977539,21.250822067260746,19.35794258117676,26.3357048034668,48.30906295776367
90,19.025434494018555,25.77824211120605,19.85062026977539,21.453929901123047,19.396818161010746,26.35141944885254,48.31930160522461
91,19.017229080200195,25.93728446960449,19.85062026977539,21.64140892028809,19.423471450805664,26.42046356201172,48.45709228515625
92,18.99901962280273,26.053260803222656,19.85062026977539,21.80741310119629,19.43216133117676,26.48495864868164,48.40164566040039
93,18.96207618713379,26.15395736694336,19.85062026977539,21.96049118041992,19.43829727172852,26.54389190673828,48.363502502441406
94,18.913179397583008,26.233896255493164,19.85062026977539,22.0788516998291,19.462825775146484,26.58364486694336,48.35166931152344
95,18.86360740661621,26.284149169921875,19.85062026977539,22.193683624267575,19.4854736328125,26.632503509521484,48.37652206420898
96,18.820831298828125,26.330013275146484,19.85062026977539,22.28865623474121,19.510988235473636,26.71968078613281,48.426002502441406
97,18.7963981628418,26.392234802246094,19.85062026977539,22.392976760864254,19.53094291687012,26.78069877624512,48.39544296264648
98,18.789735794067383,26.55006980895996,19.85062026977539,22.511306762695312,19.544309616088867,26.7921142578125,48.39751052856445
99,18.78229331970215,26.86169815063477,19.85062026977539,22.633209228515625,19.55616569519043,26.789745330810547,48.39957809448242
100,18.77867317199707,27.10506629943848,19.85062026977539,22.76195907592773,19.5844783782959,26.787107467651367,48.43657302856445
101,18.77985382080078,27.243804931640625,19.85062026977539,22.86951446533203,19.61246109008789,26.786985397338867,48.391075134277344
102,18.795223236083984,27.43465614318848,19.85062026977539,22.95151710510254,19.63755989074707,26.835044860839844,48.38398361206055
103,18.818422317504883,27.607568740844727,19.85062026977539,23.021692276000977,19.651350021362305,26.94024085998535,48.42695617675781
104,18.85909080505371,27.71158790588379,19.85062026977539,23.074377059936523,19.66843032836914,26.9841423034668,48.37854766845703
105,18.918027877807617,27.787033081054688,19.85062026977539,23.10518455505371,19.69652938842773,26.99456787109375,48.35246276855469
106,18.949716567993164,27.85492515563965,19.85062026977539,23.14633560180664,19.723115921020508,27.046316146850582,48.38155746459961
107,18.985858917236328,27.96151161193848,19.85062026977539,23.179088592529297,19.740392684936523,27.051979064941406,48.45470428466797
108,19.01689910888672,28.06795883178711,19.85062026977539,23.23435401916504,19.753847122192383,27.097919464111328,48.36798858642578
109,19.03999328613281,28.093589782714844,19.85062026977539,23.304073333740234,19.76981544494629,27.14457321166992,48.42205810546875
110,19.04485321044922,28.228120803833008,19.85062026977539,23.36973190307617,19.78835678100586,27.20276641845703,48.33955001831055
111,19.01591110229492,28.442710876464844,19.85062026977539,23.43441390991211,19.80099296569824,27.26036834716797,48.36259078979492
112,18.979604721069336,28.57623291015625,19.85062026977539,23.476879119873047,19.81262588500977,27.29575538635254,48.39337539672852
113,18.93179702758789,28.70052528381348,19.85062026977539,23.54519462585449,19.822162628173828,27.320310592651367,48.41513442993164
114,18.886932373046875,28.868528366088867,19.85062026977539,23.62253761291504,19.82830047607422,27.317138671875,48.43326568603516
115,18.851428985595703,29.03245735168457,19.85062026977539,23.725074768066406,19.83393096923828,27.366573333740234,48.47197723388672
116,18.82632064819336,29.20909118652344,19.85062026977539,23.808513641357425,19.83866310119629,27.43370819091797,48.44287490844727
117,18.80148696899414,29.372241973876957,19.85062026977539,23.927459716796875,19.8420524597168,27.472347259521484,48.46421813964844
118,18.78073501586914,29.50358772277832,19.85062026977539,24.08302497863769,19.844480514526367,27.478404998779297,48.407806396484375
119,18.784399032592773,29.608612060546875,19.85062026977539,24.250205993652344,19.846221923828125,27.49702453613281,48.449554443359375
120,18.79549598693848,29.777427673339844,19.85062026977539,24.40108108520508,19.84746742248535,27.51547241210937,48.41652297973633
121,18.806396484375,29.991424560546875,19.85062026977539,24.51906967163086,19.84836196899414,27.571590423583984,48.49309539794922
122,18.828594207763672,30.11661720275879,19.85062026977539,24.60604858398437,19.84900283813477,27.587257385253903,48.44636917114258
123,18.842573165893555,30.12504196166992,19.85062026977539,24.66405296325684,19.84946060180664,27.673805236816406,48.41638946533203
124,18.86964225769043,30.24013328552246,19.85062026977539,24.70318031311035,19.849788665771484,27.778940200805664,48.376258850097656
125,18.91924095153809,30.45318984985352,19.85062026977539,24.743553161621094,19.850025177001957,27.840744018554688,48.32442855834961
126,18.951810836791992,30.5478458404541,19.85062026977539,24.809663772583008,19.85019302368164,27.877349853515625,48.28483581542969
127,18.970050811767575,30.666112899780277,19.864213943481445,24.866674423217773,19.85031509399414,27.916847229003903,48.32290649414063
128,18.987384796142575,30.84146499633789,19.877635955810547,24.92864227294922,19.850400924682617,27.951351165771484,48.3725814819336
129,19.007354736328125,30.99542236328125,19.869977951049805,25.026166915893555,19.8504638671875,27.98979759216309,48.36742782592773
130,19.01143264770508,31.062938690185547,19.864490509033203,25.10623550415039,19.85050773620605,28.01766967773437,48.33778381347656
131,18.995738983154297,31.121755599975582,19.860559463500977,25.18475914001465,19.85054016113281,28.02894592285156,48.37680435180664
132,18.97439193725586,31.255908966064453,19.857742309570312,25.287517547607425,19.850563049316406,28.04770851135254,48.37828826904297
133,18.93914794921875,31.321643829345703,19.8688907623291,25.378538131713867,19.85057830810547,28.063385009765625,48.392086029052734
134,18.88541984558105,31.36845016479492,19.880447387695312,25.443756103515625,19.850589752197266,28.06217193603516,48.35716247558594
135,18.83487319946289,31.483789443969727,19.87199211120605,25.51207733154297,19.85059928894043,28.093786239624023,48.41836166381836
136,18.819902420043945,31.57799530029297,19.86593437194824,25.588008880615234,19.850605010986328,28.198699951171875,48.41651916503906
137,18.833106994628903,31.61199760437012,19.901098251342773,25.677906036376957,19.850608825683597,28.259389877319336,48.35905075073242
138,18.826017379760746,31.659786224365234,19.861164093017575,25.750837326049805,19.85061264038086,28.32943344116211,48.42298889160156
139,18.808380126953125,31.780431747436523,19.86299133300781,25.809757232666016,19.85061454772949,28.32050323486328,48.47954177856445
140,18.79925537109375,31.97495651245117,19.862380981445312,25.875158309936523,19.850616455078125,28.370502471923828,48.47206878662109
141,18.80282020568848,32.13874816894531,19.94223022460937,25.969388961791992,19.850616455078125,28.45450592041016,48.47553634643555
142,18.822021484375,32.23475646972656,19.93299865722656,26.07539367675781,19.85061836242676,28.478139877319336,48.4469108581543
143,18.864351272583008,32.31745147705078,19.90964698791504,26.161088943481445,19.85061836242676,28.446733474731445,48.50990676879883
144,18.909873962402344,32.38508605957031,19.89291381835937,26.222492218017575,19.869741439819336,28.467960357666016,48.46256637573242
145,18.948013305664062,32.40153884887695,19.88092613220215,26.263404846191406,19.87510299682617,28.55808448791504,48.516357421875
146,18.98322105407715,32.4831428527832,19.87233543395996,26.2946834564209,19.8681640625,28.667621612548828,48.497554779052734
147,19.003257751464844,32.60247802734375,19.86617851257324,26.319181442260746,19.882930755615234,28.753984451293945,48.453704833984375
148,19.011144638061523,32.70600509643555,19.86176872253418,26.337352752685547,19.88490104675293,28.81391143798828,48.31746292114258
149,19.013673782348636,32.78426742553711,19.85860824584961,26.350719451904297,19.95290946960449,28.805103302001957,48.28630065917969
150,19.01441192626953,32.8321647644043,19.85634422302246,26.36029815673828,20.046693801879883,28.81922912597656,48.2292366027832
151,18.997859954833984,32.925498962402344,19.854721069335938,26.36716079711914,20.21267318725586,28.8179931640625,48.2744255065918
152,18.96152687072754,33.10154724121094,19.853559494018555,26.37207794189453,20.485599517822266,28.86802864074707,48.31251907348633
153,18.938457489013672,33.25447463989258,19.852725982666016,26.38547134399414,20.69671058654785,28.945348739624023,48.34164810180664
154,18.91124725341797,33.31588363647461,19.852128982543945,26.390764236450195,20.846345901489254,28.934978485107425,48.403446197509766
155,18.876222610473636,33.36708450317383,19.851701736450195,26.458080291748047,20.98451232910156,28.97115135192871,48.34834671020508
156,18.84492492675781,33.49938201904297,19.851394653320312,26.56500816345215,21.075170516967773,28.994585037231445,48.39161682128906
157,18.821088790893555,33.68497467041016,19.85117530822754,26.61327362060547,21.07012939453125,29.041717529296875,48.48247528076172
158,18.8162841796875,33.84429168701172,19.86461067199707,26.77611541748047,21.092348098754883,29.159412384033203,48.43634033203125
159,18.83498954772949,33.96352767944336,19.89151382446289,27.03379440307617,21.19285774230957,29.200119018554688,48.408817291259766
160,18.853364944458008,34.11893081665039,19.96431541442871,27.147676467895508,21.30422782897949,29.170692443847656,48.36974334716797
161,18.86089324951172,34.24775314331055,20.01738548278809,27.26469039916992,21.369585037231445,29.13295555114746,48.436405181884766
162,18.86323547363281,34.34337615966797,19.983705520629883,27.42387580871582,21.393218994140625,29.12463760375977,48.4328498840332
163,18.88855361938477,34.41362762451172,19.9632568359375,27.548337936401367,21.48250389099121,29.17682266235352,48.47480010986328
164,18.93354034423828,34.460880279541016,19.93132781982422,27.636127471923828,21.59222984313965,29.254796981811523,48.484825134277344
165,18.959835052490234,34.48512268066406,19.94880485534668,27.7045841217041,21.68080139160156,29.36419105529785,48.49771881103516
166,18.9793758392334,34.51945877075195,19.97225952148437,27.778972625732425,21.73652648925781,29.43980026245117,48.47090530395508
167,19.01937866210937,34.6689453125,19.93777847290039,27.84602928161621,21.78889274597168,29.45296859741211,48.455509185791016
168,19.07633781433105,34.857330322265625,19.91307258605957,27.90155792236328,21.825824737548828,29.46532440185547,48.46942138671875
169,19.1135368347168,34.99079895019531,19.895368576049805,27.958742141723636,21.88577461242676,29.51933860778809,48.50262069702149
170,19.108530044555664,35.17478561401367,19.8826847076416,28.007368087768555,21.98958396911621,29.531951904296875,48.44597244262695
171,19.06934928894043,35.31107711791992,19.886764526367188,28.042211532592773,22.087379455566406,29.51707649230957,48.43861770629883
172,19.00944328308105,35.38029861450195,19.919591903686523,28.078279495239254,22.155412673950195,29.524070739746094,48.37079620361328
173,18.94820022583008,35.39708709716797,19.93351173400879,28.09866523742676,22.224628448486328,29.583946228027344,48.34534454345703
174,18.898780822753903,35.3970832824707,19.91001510620117,28.165882110595703,22.296615600585938,29.63385772705078,48.32973098754883
175,18.859760284423828,35.458961486816406,19.893178939819336,28.313438415527344,22.360546112060547,29.644041061401367,48.442161560058594
176,18.8370418548584,35.543399810791016,19.8811149597168,28.448978424072266,22.40832901000977,29.63460922241211,48.38222122192383
177,18.843414306640625,35.716651916503906,19.87247085571289,28.537607192993164,22.45262718200684,29.716724395751957,48.33795547485352
178,18.84368896484375,35.88920211791992,19.86627578735352,28.63815689086914,22.470272064208984,29.79991912841797,48.2943229675293
179,18.84635353088379,36.02484130859375,19.861839294433597,28.71087074279785,22.486242294311523,29.81183624267578,48.340858459472656
180,18.85833168029785,36.182373046875,19.858657836914062,28.740314483642575,22.560317993164062,29.76718139648437,48.35417556762695
181,18.859983444213867,36.34579849243164,19.856380462646484,28.778940200805664,22.68718147277832,29.81480407714844,48.3885498046875
182,18.867868423461918,36.46320343017578,19.8547477722168,28.88460350036621,22.809215545654297,29.909109115600582,48.44150924682617
183,18.90115737915039,36.47690582275391,19.85357666015625,28.990047454833984,22.8930778503418,29.948863983154297,48.42704391479492
184,18.93771743774414,36.4468879699707,19.852739334106445,29.05252265930176,22.956398010253903,29.99116325378418,48.40998077392578
185,18.96396827697754,36.43673324584961,19.85213851928711,29.092071533203125,23.01334571838379,30.00962829589844,48.45302963256836
186,18.981555938720703,36.47770690917969,19.851707458496094,29.17160987854004,23.057706832885746,30.08828353881836,48.43688583374024
187,19.02466583251953,36.57721328735352,19.85140037536621,29.29509735107422,23.08914375305176,30.14360237121582,48.44111251831055
188,19.091514587402344,36.74871444702149,19.851179122924805,29.38443756103516,23.111669540405277,30.21022605895996,48.45441818237305
189,19.121137619018555,36.92094802856445,19.85102081298828,29.4628849029541,23.11979103088379,30.260662078857425,48.47478866577149
190,19.106693267822266,36.97602844238281,19.850906372070312,29.54172134399414,23.12910842895508,30.304031372070312,48.50885009765625
191,19.08327865600586,36.97723388671875,19.85082626342773,29.59532928466797,23.14030647277832,30.318086624145508,48.52030944824219
192,19.04105758666992,36.98119735717773,19.85076713562012,29.644989013671875,23.14894676208496,30.346759796142575,48.5155143737793
193,18.97367286682129,37.10272979736328,19.850725173950195,29.688032150268555,23.156719207763672,30.38329696655273,48.588172912597656
194,18.928131103515625,37.29975509643555,19.850696563720703,29.72558212280273,23.16175079345703,30.42771339416504,48.56769943237305
195,18.90225982666016,37.42251968383789,19.85067367553711,29.801692962646484,23.16712760925293,30.47585678100586,48.47370529174805
196,18.86408233642578,37.54161834716797,19.850658416748047,29.855091094970703,23.185325622558597,30.51580047607422,48.395694732666016
197,18.82885360717773,37.6400260925293,19.850648880004883,29.87531280517578,23.197649002075195,30.54608917236328,48.37710189819336
198,18.82160758972168,37.76012802124024,19.85063934326172,29.953453063964844,23.20689392089844,30.58510971069336,48.40517425537109
199,18.83895492553711,37.910736083984375,19.85063362121582,30.05494499206543,23.21013069152832,30.60480117797852,48.3593978881836
200,18.850534439086918,37.99382019042969,19.850629806518555,30.144256591796875,23.205888748168945,30.638973236083984,48.388710021972656
201,18.85599708557129,38.07181930541992,19.85062789916992,30.22904586791992,23.21344566345215,30.67448234558105,48.4118766784668
202,18.887081146240234,38.209598541259766,19.85062599182129,30.29718399047852,23.23322105407715,30.690975189208984,48.37313079833984
203,18.93311882019043,38.31026458740234,19.850624084472656,30.36848258972168,23.263282775878903,30.706283569335938,48.33746337890625
204,18.9720401763916,38.39972686767578,19.850622177124023,30.42626953125,23.28834724426269,30.743593215942383,48.401344299316406
205,19.01943016052246,38.55582046508789,19.850622177124023,30.52588653564453,23.321224212646484,30.78638458251953,48.37181854248047
206,19.080989837646484,38.7232780456543,19.850622177124023,30.60798454284668,23.36712646484375,30.84840965270996,48.35120391845703
207,19.12677001953125,38.81684494018555,19.850622177124023,30.64769554138184,23.413488388061523,30.87114715576172,48.33944320678711
208,19.1560115814209,38.84537124633789,19.85062026977539,30.673019409179688,23.453269958496094,30.888813018798828,48.34433364868164
209,19.17890930175781,38.8598518371582,19.85062026977539,30.69918441772461,23.481046676635746,30.940357208251957,48.41215133666992
210,19.17656517028809,38.90608978271485,19.85062026977539,30.792160034179688,23.502025604248047,30.974136352539062,48.455604553222656
211,19.140439987182617,39.01632308959961,19.85062026977539,30.928924560546875,23.51166343688965,31.01333999633789,48.52297592163086
212,19.080551147460938,39.12371063232422,19.85062026977539,31.044309616088867,23.527080535888672,31.086196899414062,48.53599166870117
213,19.01645851135254,39.21132659912109,19.85062026977539,31.12698554992676,23.556804656982425,31.131959915161133,48.58040618896485
214,18.96984100341797,39.27261352539063,19.85062026977539,31.19239616394043,23.5853271484375,31.167404174804688,48.53562927246094
215,18.946016311645508,39.32354736328125,19.85062026977539,31.243974685668945,23.6264705657959,31.20413017272949,48.536376953125
216,18.93245887756348,39.36003875732422,19.85062026977539,31.282245635986328,23.678529739379883,31.22010040283203,48.52127456665039
217,18.90428733825684,39.38618850708008,19.85062026977539,31.328521728515625,23.740598678588867,31.18964958190918,48.46529769897461
218,18.88146209716797,39.404075622558594,19.85062026977539,31.367795944213867,23.794273376464844,31.219985961914062,48.394927978515625
219,18.861751556396484,39.411563873291016,19.85062026977539,31.39103507995605,23.83388900756836,31.26449203491211,48.36032104492188
220,18.86149024963379,39.416629791259766,19.85062026977539,31.40567970275879,23.862699508666992,31.262357711791992,48.330711364746094
221,18.896413803100582,39.42673873901367,19.85062026977539,31.43247985839844,23.88731384277344,31.27750587463379,48.34148025512695
222,18.93905067443848,39.43397903442383,19.85062026977539,31.53756523132324,23.920957565307617,31.30868911743164,48.32373809814453
223,18.964717864990234,39.43917083740234,19.85062026977539,31.683748245239254,23.971221923828125,31.37730407714844,48.34096145629883
224,18.979745864868164,39.44288635253906,19.85062026977539,31.76712989807129,24.020755767822266,31.406368255615234,48.328407287597656
225,19.015668869018555,39.44555282592773,19.85062026977539,31.793670654296875,24.072174072265625,31.451305389404297,48.30574417114258
226,19.0854606628418,39.44746017456055,19.85062026977539,31.84336280822754,24.128738403320312,31.467266082763672,48.34077453613281
227,19.13969039916992,39.476016998291016,19.85062026977539,31.900182723999023,24.212270736694336,31.50957679748535,48.32364654541016
228,19.179750442504883,39.51743316650391,19.85062026977539,31.968656539916992,24.313617706298828,31.53169250488281,48.39083099365234
229,19.205718994140625,39.54343032836914,19.85062026977539,32.03337097167969,24.397443771362305,31.56202888488769,48.3946647644043
230,19.2105655670166,39.71526718139648,19.85062026977539,32.07788848876953,24.454076766967773,31.55552291870117,48.441184997558594
231,19.190584182739254,39.88880920410156,19.85062026977539,32.11984634399414,24.512657165527344,31.57721328735352,48.45380401611328
232,19.1524715423584,39.87126922607422,19.85062026977539,32.14630126953125,24.56575965881348,31.65173721313477,48.50336837768555
233,19.10416412353516,39.82160568237305,19.85062026977539,32.162776947021484,24.59702491760254,31.716636657714844,48.52973556518555
234,19.045068740844727,39.730506896972656,19.85062026977539,32.18312072753906,24.627939224243164,31.802753448486328,48.50739669799805
235,19.00377655029297,39.83203887939453,19.85062026977539,32.211856842041016,24.6632137298584,31.857685089111328,48.5764274597168
236,18.968544006347656,40.12455749511719,19.85062026977539,32.280242919921875,24.697490692138672,31.90634155273437,48.60686874389648
237,18.93932342529297,40.27424240112305,19.85062026977539,32.35770797729492,24.72906875610352,31.926713943481445,48.59613800048828
238,18.92587661743164,40.35503005981445,19.85062026977539,32.389896392822266,24.75169563293457,31.936973571777344,48.62520217895508
239,18.905981063842773,40.5523796081543,19.85062026977539,32.42997741699219,24.765357971191406,31.93288803100586,48.51115036010742
